utility_name,size_category,fy,indicator,value,unit,granularity,method,source_id,report_issue,vintage,extraction_confidence,attribution
Nyahururu,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyahururu,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,39,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyahururu,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,91,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyahururu,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,23,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyahururu,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,6,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyahururu,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,102,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyahururu,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,51,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyahururu,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,103,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nyahururu,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nakuru Rural,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nakuru Rural,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,46,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nakuru Rural,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,52,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nakuru Rural,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,23,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nakuru Rural,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,5,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nakuru Rural,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,98,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nakuru Rural,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,50,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nakuru Rural,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,89,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nakuru Rural,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murang'a West,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murang'a West,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,36,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murang'a West,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,64,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murang'a West,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,24,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murang'a West,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,4,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murang'a West,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,84,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murang'a West,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,42,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murang'a West,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,113,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Murang'a West,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mathira,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,98,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mathira,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,49,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mathira,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,77,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mathira,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,16,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mathira,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,10,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mathira,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,108,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mathira,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,27,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mathira,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,119,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Mathira,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kitui,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,93,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kitui,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,33,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kitui,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,80,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kitui,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,17,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kitui,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,7,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kitui,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,101,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kitui,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,37,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kitui,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,52,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kitui,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Limuru,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,99,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Limuru,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,59,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Limuru,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,79,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Limuru,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,23,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Limuru,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,6,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Limuru,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Limuru,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,62,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Limuru,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,90,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Limuru,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,55,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatamathi,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatamathi,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,56,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatamathi,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,58,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatamathi,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,19,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatamathi,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,6,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatamathi,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,102,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatamathi,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,44,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatamathi,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,96,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatamathi,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nithi,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,99,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nithi,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,64,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nithi,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,48,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nithi,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,21,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nithi,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,5,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nithi,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,96,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nithi,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,35,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nithi,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,92,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Nithi,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,98,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gusii,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,98,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gusii,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,50,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gusii,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,37,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gusii,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,17,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gusii,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,10,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gusii,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,110,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gusii,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,24,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gusii,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,81,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gusii,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kwale,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,96,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kwale,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,63,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kwale,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,22,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kwale,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,16,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kwale,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,5,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kwale,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,75,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kwale,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,30,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kwale,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,72,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kwale,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Githunguri,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,93,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Githunguri,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,36,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Githunguri,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,84,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Githunguri,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,20,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Githunguri,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,16,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Githunguri,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,103,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Githunguri,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,43,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Githunguri,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,68,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Githunguri,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,81,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Meru Rural,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,99,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Meru Rural,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,33,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Meru Rural,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,33,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Meru Rural,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,20,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Meru Rural,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,8,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Meru Rural,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,103,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Meru Rural,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,58,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Meru Rural,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,90,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Meru Rural,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,92,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatanga,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,93,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatanga,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,37,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatanga,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,59,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatanga,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,9,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatanga,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,9,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatanga,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,92,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatanga,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,30,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatanga,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,89,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Gatanga,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kiambere Mwingi,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kiambere Mwingi,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,43,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kiambere Mwingi,"Large (10,000-35,000 connections)",FY2023/24,water_coverage,63,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kiambere Mwingi,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,20,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kiambere Mwingi,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,12,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kiambere Mwingi,"Large (10,000-35,000 connections)",FY2023/24,revenue_collection_eff,88,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kiambere Mwingi,"Large (10,000-35,000 connections)",FY2023/24,personnel_exp_share,31,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kiambere Mwingi,"Large (10,000-35,000 connections)",FY2023/24,om_cost_coverage,54,%,utility,measured,wasreb_impact_17,17,FY2023/24,medium,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Kiambere Mwingi,"Large (10,000-35,000 connections)",FY2023/24,metering_ratio,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Homa Bay,"Large (10,000-35,000 connections)",FY2023/24,drinking_water_quality,100,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Homa Bay,"Large (10,000-35,000 connections)",FY2023/24,non_revenue_water,27,%,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Homa Bay,"Large (10,000-35,000 connections)",FY2023/24,hours_of_supply,10,hrs/day,utility,measured,wasreb_impact_17,17,FY2023/24,high,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
Homa Bay,"Large (10,000-35,000 connections)",FY2023/24,staff_per_1000_connections,9,staff/1000 conns,utility,measured,wasreb_impact_17,17,FY2023/24,low,"Water Services Regulatory Board (WASREB), IMPACT Report Issue 17, 2025"
